2,0,0.4,50,0,0.1823227604563578,0.01954703623512085
2,0,0.4,50,1,0.007953282245741747,0.016193758009703473
2,0,0.4,50,2,0.11231343838990351,0.01339857721011078
2,0,0.4,10,0,0.20253434407874973,0.038091331626311266
2,0,0.4,10,1,0.21532234664854547,0.026595583059938078
2,0,0.4,10,2,0.11159248296347676,0.02906979127193117
2,0,0.4,2,0,0.20534473385675284,0.07070454728478198
2,0,0.4,2,1,0.17454800826951794,0.06696472215267402
2,0,0.4,2,2,0.13857419337036184,0.07867193267660419
2,0,0.2,50,0,0.007705041582234024,0.027075030730046534
2,0,0.2,50,1,0.3908536167307791,0.02507918676252667
2,0,0.2,50,2,0.009776692087860394,0.023595510512625612
2,0,0.2,10,0,0.016702922928884447,0.046039197890750276
2,0,0.2,10,1,0.01470329167559665,0.039642638309564215
2,0,0.2,10,2,0.020325741288749876,0.042328305454961086
2,0,0.2,2,0,0.05049374457367181,0.0648189847637446
2,0,0.2,2,1,0.035436157706543486,0.04400822586514218
2,0,0.2,2,2,0.03938856780439837,0.056412179128851866
2,0,0.05,50,0,0.46168682252372945,0.02201079371710236
2,0,0.05,50,1,0.4770138820061465,0.012012590286794638
2,0,0.05,50,2,0.45226049752995107,0.022561178082566403
2,0,0.05,10,0,0.013316276335447696,0.03043836972039765
2,0,0.05,10,1,0.013826137006594122,0.017695867977907932
2,0,0.05,10,2,0.011781683840829154,0.032775329776537285
2,0,0.05,2,0,0.06038743879017047,0.016814789852837277
2,0,0.05,2,1,0.04752006411171103,0.010903103115013574
2,0,0.05,2,2,0.06178519943347514,0.025906365350203513
2,0,0.02,50,0,0.4865440272840815,0.01245921281916383
2,0,0.02,50,1,0.4956034077884782,0.006396728670037308
2,0,0.02,50,2,0.49845153551893356,0.005922115228670153
2,0,0.02,10,0,0.014925489320011925,0.011354235884749504
2,0,0.02,10,1,0.016913594984521375,0.008547810075746903
2,0,0.02,10,2,0.49627810163005115,0.008661628161763557
2,0,0.02,2,0,0.04181293744205081,0.013908826010866142
2,0,0.02,2,1,0.03980606110302299,0.01435157967568762
2,0,0.02,2,2,0.046994397599813414,0.015373136339619117
2,0,0.01,50,0,0.4960188825708198,0.006374921504547902
2,0,0.01,50,1,0.4967454667615721,0.006276311526000293
2,0,0.01,50,2,0.49850250193442297,0.006389082743288263
2,0,0.01,10,0,0.017717466614088975,0.008896938466486625
2,0,0.01,10,1,0.4972339206918156,0.00962116560173725
2,0,0.01,10,2,0.4957659992727185,0.008801279547665082
2,0,0.01,2,0,0.052253497961191636,0.016012406782860773
2,0,0.01,2,1,0.03915904550703768,0.01580396398574861
2,0,0.01,2,2,0.04994649250267338,0.016640166533078506
2,1,0.4,50,0,0.1861972883324698,0.01975820015900742
2,1,0.4,50,1,0.18953173097971499,0.016216386520482698
2,1,0.4,50,2,0.10701884922064311,0.013344248054397085
2,1,0.4,10,0,0.17963902380250474,0.03753438692394383
2,1,0.4,10,1,0.18799463679118059,0.02712950735308628
2,1,0.4,10,2,0.1121152620932209,0.028948754208249838
2,1,0.4,2,0,0.18609605141218846,0.07116307462841046
2,1,0.4,2,1,0.15905498826607672,0.07183578958858759
2,1,0.4,2,2,0.14819985281644277,0.08046655343657094
2,1,0.2,50,0,0.012094644844827328,0.0268867006005663
2,1,0.2,50,1,0.3736005223359529,0.025012617280820548
2,1,0.2,50,2,0.013359374406478263,0.02384080345416368
2,1,0.2,10,0,0.01948082871594493,0.04557913072567194
2,1,0.2,10,1,0.020189912844552908,0.039914723385975424
2,1,0.2,10,2,0.023051452997137935,0.04180504286798497
2,1,0.2,2,0,0.05543107959739179,0.06521360972868581
2,1,0.2,2,1,0.03874610153865711,0.04160264139518029
2,1,0.2,2,2,0.04336414374944661,0.05674521780969783
2,1,0.05,50,0,0.46519017558784,0.02205923611301764
2,1,0.05,50,1,0.4814635194132079,0.012338314130253311
2,1,0.05,50,2,0.43355620023521013,0.022524010097508245
2,1,0.05,10,0,0.48193192879230284,0.030260509778755336
2,1,0.05,10,1,0.47867019721386833,0.017688857958821656
2,1,0.05,10,2,0.4194778541362104,0.032333644164873776
2,1,0.05,2,0,0.07277760048999268,0.01714525815579985
2,1,0.05,2,1,0.06083614231611893,0.01082885449665859
2,1,0.05,2,2,0.06664894399577917,0.024974415105805593
2,1,0.02,50,0,0.47623343645096294,0.012622067916020172
2,1,0.02,50,1,0.4893640494555072,0.006282678970051906
2,1,0.02,50,2,0.49320089035655745,0.005785004402997517
2,1,0.02,10,0,0.46767219170075836,0.011263831485834559
2,1,0.02,10,1,0.4970613793912212,0.008613811469251312
2,1,0.02,10,2,0.49654420383246267,0.008486659031691832
2,1,0.02,2,0,0.06472679039231041,0.013690013851087219
2,1,0.02,2,1,0.059374416470190435,0.015134963797680676
2,1,0.02,2,2,0.24277456945943424,0.01544119296189047
2,1,0.01,50,0,0.4886873682281557,0.006414398382316862
2,1,0.01,50,1,0.4934622347969312,0.00632707982553601
2,1,0.01,50,2,0.5017383028492958,0.006363847989819201
2,1,0.01,10,0,0.49467573442326324,0.009021187261561758
2,1,0.01,10,1,0.48080607873454484,0.009743313721101442
2,1,0.01,10,2,0.5143328531027437,0.008837216742542299
2,1,0.01,2,0,0.11994898629659502,0.015240165451584417
2,1,0.01,2,1,0.3938384454469446,0.01588837865153364
2,1,0.01,2,2,0.10755882275939886,0.016524411661011446
2,5,0.4,50,0,0.19681117145077667,0.019082789804878406
2,5,0.4,50,1,0.21276636911036526,0.015929741243275144
2,5,0.4,50,2,0.12415860856716289,0.013305626504684137
2,5,0.4,10,0,0.20975544132873553,0.03570925554659351
2,5,0.4,10,1,0.2140542217590549,0.02650689255719975
2,5,0.4,10,2,0.12983810932409434,0.029428722766808156
2,5,0.4,2,0,0.23775318153191782,0.06886335918222213
2,5,0.4,2,1,0.17301675951883494,0.07461822832870617
2,5,0.4,2,2,0.12097812394834934,0.08413871159440257
2,5,0.2,50,0,0.34387612357103375,0.026860658847446678
2,5,0.2,50,1,0.39330541537578284,0.024585475788971776
2,5,0.2,50,2,0.03233366393872183,0.023364498866135987
2,5,0.2,10,0,0.0344115312988261,0.04394898662212839
2,5,0.2,10,1,0.3986977387876848,0.038609960242572204
2,5,0.2,10,2,0.03692909903291563,0.039569746892566496
2,5,0.2,2,0,0.056895855129227985,0.05949340932873673
2,5,0.2,2,1,0.06703090253403107,0.04848710079240308
2,5,0.2,2,2,0.07054527595944485,0.05970342880556607
2,5,0.05,50,0,0.45431955791368206,0.021569350112120106
2,5,0.05,50,1,0.47744372199038243,0.012586619036542176
2,5,0.05,50,2,0.4366325984150271,0.02226552476808026
2,5,0.05,10,0,0.44990570843148137,0.030747177899502348
2,5,0.05,10,1,0.4737185471549897,0.017668458188458386
2,5,0.05,10,2,0.41338867763772846,0.03150512517097403
2,5,0.05,2,0,0.1299621640154987,0.018406411974489334
2,5,0.05,2,1,0.4975692219198062,0.011947907095831156
2,5,0.05,2,2,0.09993201854914613,0.027265882130729207
2,5,0.02,50,0,0.48953474518698714,0.01249151423539432
2,5,0.02,50,1,0.49084464223235436,0.006452075513555472
2,5,0.02,50,2,0.4849260630501563,0.005835061508598125
2,5,0.02,10,0,0.4872173362659823,0.011389697504069722
2,5,0.02,10,1,0.48822065096320605,0.008756262295521358
2,5,0.02,10,2,0.4754764090041511,0.00871892497753515
2,5,0.02,2,0,0.48294657164460253,0.014408197700343309
2,5,0.02,2,1,0.43329663224426296,0.01593678080078695
2,5,0.02,2,2,0.47917168692300055,0.016334120103911425
2,5,0.01,50,0,0.49773344782350554,0.006405079582204993
2,5,0.01,50,1,0.4945947636132782,0.00626291361064677
2,5,0.01,50,2,0.4940876040868837,0.006415840857139399
2,5,0.01,10,0,0.48326432656403207,0.009052923328399465
2,5,0.01,10,1,0.4590329294581963,0.00966316448102393
2,5,0.01,10,2,0.4929037488143566,0.008838220041056572
2,5,0.01,2,0,0.43445572317537423,0.016396702686825467
2,5,0.01,2,1,0.47272078533047596,0.016248400696778957
2,5,0.01,2,2,0.5226202253341473,0.016903751947931363
3,0,0.4,50,0,0.07277953959165277,0.02158832929465751
3,0,0.4,50,1,0.0863945615413252,0.016439989945786344
3,0,0.4,50,2,0.04113414150091879,0.018478297592556845
3,0,0.4,10,0,0.10568724982547416,0.04068363236026361
3,0,0.4,10,1,0.1018807643228432,0.03311115712810442
3,0,0.4,10,2,0.03395464681759479,0.037632650829134806
3,0,0.4,2,0,0.09405914706409284,0.06981425023821142
3,0,0.4,2,1,0.0786358291941788,0.12263006163045777
3,0,0.4,2,2,0.14655040438321323,0.10018354416899508
3,0,0.2,50,0,0.011959728968508903,0.020298234014309087
3,0,0.2,50,1,0.00691382150426341,0.015799968193109096
3,0,0.2,50,2,0.07634505776234386,0.01958273153999414
3,0,0.2,10,0,0.02021790124408867,0.06407393292264932
3,0,0.2,10,1,0.033604759705555265,0.04833944020650177
3,0,0.2,10,2,0.0778108414095635,0.049411041052187674
3,0,0.2,2,0,0.05268694429813781,0.07789525062714124
3,0,0.2,2,1,0.03442541151784884,0.0587097506113743
3,0,0.2,2,2,0.062052238738028904,0.09796216278170518
3,0,0.05,50,0,0.006347792384794131,0.012560249170979483
3,0,0.05,50,1,0.30863025360015434,0.004152148311890875
3,0,0.05,50,2,0.005659244764330523,0.01512135628034028
3,0,0.05,10,0,0.01357598962827801,0.014781795072125214
3,0,0.05,10,1,0.013672499159276173,0.0057741572143520025
3,0,0.05,10,2,0.011779412663212962,0.015179655367829678
3,0,0.05,2,0,0.029051455321512307,0.02697394063073972
3,0,0.05,2,1,0.02783740703228263,0.011030354454526107
3,0,0.05,2,2,0.02547629654005499,0.023304239300613087
3,0,0.02,50,0,0.00792367288217088,0.004082310083499822
3,0,0.02,50,1,0.3245800614312721,0.004075757199431051
3,0,0.02,50,2,0.3308265097471579,0.004087966661651129
3,0,0.02,10,0,0.01441157814543618,0.007848011601319052
3,0,0.02,10,1,0.016267685882887167,0.006947913133227525
3,0,0.02,10,2,0.017103825090760524,0.006786374835129649
3,0,0.02,2,0,0.02759483769240443,0.01634312149343001
3,0,0.02,2,1,0.029954443510090197,0.01294509944583984
3,0,0.02,2,2,0.03259033714680804,0.013699099485980994
3,0,0.01,50,0,0.3282192642182821,0.0037497058913672095
3,0,0.01,50,1,0.3253843344024672,0.0047301153092614194
3,0,0.01,50,2,0.3326443255861033,0.00486757613228944
3,0,0.01,10,0,0.01736886127464653,0.006783566031529767
3,0,0.01,10,1,0.019316080897780436,0.007955708912393222
3,0,0.01,10,2,0.01692133697411093,0.007336078576595525
3,0,0.01,2,0,0.034950812704493926,0.013239835721985702
3,0,0.01,2,1,0.03037781033524787,0.014062162617114548
3,0,0.01,2,2,0.03281441009291271,0.01457842124985054
3,1,0.4,50,0,0.06951317125489181,0.02156344273261748
3,1,0.4,50,1,0.09930164402196007,0.016554492785166592
3,1,0.4,50,2,0.042611682185624764,0.01844669523336095
3,1,0.4,10,0,0.06546835076960236,0.03851999167999675
3,1,0.4,10,1,0.11083543801985958,0.03294646311298116
3,1,0.4,10,2,0.025442326207344483,0.03676035276688175
3,1,0.4,2,0,0.10564024858578472,0.0672874651487881
3,1,0.4,2,1,0.09100122894748229,0.1012381597216584
3,1,0.4,2,2,0.12538161696709496,0.09202941845286944
3,1,0.2,50,0,0.014039578720811413,0.020585553599402336
3,1,0.2,50,1,0.006936272789165221,0.019518464921162593
3,1,0.2,50,2,0.0098840166899578,0.018789427244945485
3,1,0.2,10,0,0.02470920304017761,0.06689265060585961
3,1,0.2,10,1,0.029024030831887183,0.038773638412299666
3,1,0.2,10,2,0.09432006935108266,0.06565120822859266
3,1,0.2,2,0,0.04017090410517334,0.07776061500931539
3,1,0.2,2,1,0.033079218623841514,0.05620274547430708
3,1,0.2,2,2,0.06025586628228324,0.09235871632589916
3,1,0.05,50,0,0.006384035892903356,0.01237516987686491
3,1,0.05,50,1,0.0062840152037749635,0.0045261211996731636
3,1,0.05,50,2,0.005691139924811057,0.014889875205873789
3,1,0.05,10,0,0.013481352819228435,0.016111940175833946
3,1,0.05,10,1,0.014032129012001883,0.0054637637737480396
3,1,0.05,10,2,0.011592448875807003,0.01681882477743875
3,1,0.05,2,0,0.04204042541341887,0.027182054661402603
3,1,0.05,2,1,0.037188739059796055,0.011007513114075336
3,1,0.05,2,2,0.03398246740695766,0.024006050066922753
3,1,0.02,50,0,0.007628439700336427,0.00463997144852037
3,1,0.02,50,1,0.007034525408572032,0.0042018876016933345
3,1,0.02,50,2,0.25788078880693005,0.00412226360871504
3,1,0.02,10,0,0.014521573944197709,0.0080562179263973
3,1,0.02,10,1,0.016591038561179765,0.00693638768289153
3,1,0.02,10,2,0.017032099417180514,0.006759622699788931
3,1,0.02,2,0,0.039514682472361125,0.01606645587091838
3,1,0.02,2,1,0.039205957147470626,0.01302488218673002
3,1,0.02,2,2,0.045398065746251,0.013607667481662823
3,1,0.01,50,0,0.24270866180963935,0.0038178910465449844
3,1,0.01,50,1,0.25440978335431175,0.004814433964999011
3,1,0.01,50,2,0.2524057547557702,0.00476768917914786
3,1,0.01,10,0,0.017471336374698148,0.0068997355220543136
3,1,0.01,10,1,0.019886792454024183,0.007885804687940258
3,1,0.01,10,2,0.016969622102586613,0.0073379389518949826
3,1,0.01,2,0,0.18621455612484267,0.013402302003841656
3,1,0.01,2,1,0.03671394503190711,0.01395260279823842
3,1,0.01,2,2,0.08374752864338328,0.014783603639445222
3,5,0.4,50,0,0.15155153641908387,0.02065793356281304
3,5,0.4,50,1,0.12809093985203018,0.015973250523180653
3,5,0.4,50,2,0.12789278842640636,0.018532346258963522
3,5,0.4,10,0,0.11207474575364675,0.03764811621007266
3,5,0.4,10,1,0.13017805983259456,0.03268282096889266
3,5,0.4,10,2,0.0679732651864648,0.03598712637899425
3,5,0.4,2,0,0.09747037241032985,0.06226297570427449
3,5,0.4,2,1,0.08411051827375042,0.12959931602441263
3,5,0.4,2,2,0.17151706698356747,0.09560078007561944
3,5,0.2,50,0,0.007552651372894323,0.019325281655234495
3,5,0.2,50,1,0.006925909802879289,0.04140688940322699
3,5,0.2,50,2,0.10090690990789206,0.017053570879275337
3,5,0.2,10,0,0.036050030472413605,0.06923455075265793
3,5,0.2,10,1,0.019968369014984323,0.047316187868668175
3,5,0.2,10,2,0.07370453479895739,0.07327167928177222
3,5,0.2,2,0,0.06519876222500323,0.07463950463490968
3,5,0.2,2,1,0.03835059711827393,0.05765117470007502
3,5,0.2,2,2,0.04966414322666966,0.0845377940244337
3,5,0.05,50,0,0.0064012397538714795,0.011925591962909193
3,5,0.05,50,1,0.006180346488732406,0.004175733296525453
3,5,0.05,50,2,0.005447430874471787,0.014678634132916398
3,5,0.05,10,0,0.013633974610595932,0.01582930766977699
3,5,0.05,10,1,0.013755117231400006,0.005788695427925964
3,5,0.05,10,2,0.011750000150550544,0.01531220184271076
3,5,0.05,2,0,0.056548598585537936,0.026633028074995072
3,5,0.05,2,1,0.04598060750026921,0.011196624438512826
3,5,0.05,2,2,0.06248834303539875,0.02331524206651538
3,5,0.02,50,0,0.00782798184854092,0.004201493695360209
3,5,0.02,50,1,0.2506503801983362,0.0041207196746087145
3,5,0.02,50,2,0.2396235926970747,0.004216242140657518
3,5,0.02,10,0,0.01460928694976049,0.007889685079300114
3,5,0.02,10,1,0.01676939593246245,0.006928237661017793
3,5,0.02,10,2,0.016766835770801406,0.006885845070508225
3,5,0.02,2,0,0.03900513209509007,0.016417516687565376
3,5,0.02,2,1,0.03673898614834049,0.013466071308032136
3,5,0.02,2,2,0.044932511058059434,0.013997318220086728
3,5,0.01,50,0,0.006694527288272344,0.003904490698864669
3,5,0.01,50,1,0.24446438926587627,0.004795049442692175
3,5,0.01,50,2,0.2510309829157709,0.004887161474604337
3,5,0.01,10,0,0.017108265554746552,0.006906137589151369
3,5,0.01,10,1,0.01929339684682528,0.007925952893316381
3,5,0.01,10,2,0.016945038731697906,0.007371292092470995
3,5,0.01,2,0,0.04954266692090448,0.013771374127849274
